,id,ano,sentiment
19897,546610,2016,3 user reviews
19898,537110,2016,Very Positive
19901,531601,2016,1 user reviews
19904,568200,2016,Positive
19906,537324,2016,1 user reviews
19907,542021,2016,1 user reviews
19908,541270,2016,Mostly Positive
19909,565630,2016,2 user reviews
19914,558370,2016,9 user reviews
19915,568340,2016,Mixed
19916,488060,2016,Very Positive
19917,565540,2016,2 user reviews
19919,516120,2016,5 user reviews
19922,571850,2016,6 user reviews
19923,432270,2016,4 user reviews
19924,542700,2016,Mixed
19926,530620,2016,Very Positive
19927,568500,2016,9 user reviews
19929,495740,2016,Mostly Negative
19930,521580,2016,Positive
19931,565600,2016,4 user reviews
19934,529610,2016,1 user reviews
19935,357500,2016,Mixed
19936,569400,2016,Positive
19937,557810,2016,Mixed
19938,554800,2016,Positive
19939,568220,2016,Very Positive
19940,569380,2016,2 user reviews
19941,518040,2016,Positive
19942,467511,2016,2 user reviews
19943,521510,2016,3 user reviews
19944,553570,2016,7 user reviews
19945,560050,2016,Positive
19946,568370,2016,Positive
19947,562570,2016,Mostly Positive
19948,468736,2016,1 user reviews
19951,514670,2016,Mixed
19953,568610,2016,Positive
19956,550710,2016,1 user reviews
19957,516890,2016,9 user reviews
19958,361420,2016,Very Positive
19960,546550,2016,Positive
19961,496450,2016,Positive
19962,554590,2016,1 user reviews
19963,566550,2016,Mixed
19965,566890,2016,Positive
19969,500232,2016,6 user reviews
19970,501620,2016,Positive
19972,560260,2016,Very Positive
19973,448550,2016,7 user reviews
19974,543140,2016,Very Positive
19981,532770,2016,Mostly Positive
19983,551790,2016,8 user reviews
19986,562891,2016,2 user reviews
19987,565110,2016,4 user reviews
19988,552800,2016,3 user reviews
19989,552200,2016,Positive
19990,566050,2016,Very Positive
19991,564530,1999,Very Positive
19992,448190,2016,Mixed
19993,544940,2013,Positive
19994,546100,2016,2 user reviews
19996,561810,2016,1 user reviews
19999,561816,2016,2 user reviews
20000,561811,2016,1 user reviews
20001,431870,2016,Mostly Positive
20002,565000,2016,4 user reviews
20003,565001,2016,3 user reviews
20004,565002,2016,2 user reviews
20011,522890,2016,1 user reviews
20013,561190,2016,Positive
20015,491494,2016,4 user reviews
20016,562660,2016,Mostly Positive
20017,504000,2016,Positive
20018,564960,1998,Mixed
20019,560350,1995,Mixed
20020,546700,2016,Mixed
20021,544990,2016,2 user reviews
20022,545000,2016,1 user reviews
20023,521670,2016,5 user reviews
20024,555720,2016,7 user reviews
20025,545720,2016,5 user reviews
20026,492090,2016,Mostly Positive
20027,549970,2016,1 user reviews
20028,557350,2016,6 user reviews
20030,552330,2016,1 user reviews
20032,557380,2016,Mostly Positive
20034,267776,2016,2 user reviews
20035,267777,2016,1 user reviews
20036,324520,2016,Very Positive
20038,520440,2016,Very Positive
20039,550330,2016,3 user reviews
20040,463160,2016,Mostly Positive
20043,541570,2016,Very Positive
20044,567990,2016,Very Positive
20045,496971,2016,3 user reviews
20046,496972,2016,3 user reviews
20047,434900,2016,Positive
20048,496970,2016,2 user reviews
20049,536545,2016,Mostly Negative
20050,562470,2016,Mostly Positive
20052,391290,2016,2 user reviews
20054,553370,2016,8 user reviews
20056,568450,2016,Mixed
20059,465440,2016,Positive
20060,550331,2016,Positive
20061,550332,2016,4 user reviews
20062,550333,2016,1 user reviews
20063,550335,2016,5 user reviews
20064,550334,2016,5 user reviews
20065,514920,2016,Mostly Positive
20067,528740,2016,Mixed
20068,557001,2016,2 user reviews
20069,535890,2016,6 user reviews
20070,552550,2016,1 user reviews
20072,431830,2016,Positive
20073,526000,2016,4 user reviews
20075,423590,2016,Very Positive
20076,554340,2016,2 user reviews
20077,568940,2016,Mixed
20078,526001,2016,4 user reviews
20079,356460,2016,7 user reviews
20081,539350,2016,9 user reviews
20082,564450,2016,1 user reviews
20083,458760,2016,Very Positive
20085,563570,2017,8 user reviews
20086,541640,2016,Mostly Positive
20087,541670,2016,Very Positive
20088,552580,2016,8 user reviews
20089,541660,2016,Positive
20090,554290,2016,Positive
20093,563750,2016,Mostly Positive
20094,505270,2016,5 user reviews
20095,562680,2016,3 user reviews
20096,491670,2016,Mostly Positive
20097,540780,2016,Positive
20098,559250,2016,4 user reviews
20099,565100,2016,3 user reviews
20100,510550,2016,6 user reviews
20101,391280,2016,Mixed
20102,453870,2017,Positive
20103,547180,2013,Mostly Positive
20104,545400,2016,7 user reviews
20105,411960,2016,Overwhelmingly Positive
20106,566220,2016,Mostly Negative
20107,384180,2016,Mostly Positive
20108,564440,2016,5 user reviews
20109,556680,2018,6 user reviews
20111,496540,2016,3 user reviews
20113,558641,2016,1 user reviews
20116,568570,2016,Mostly Positive
20118,533010,2016,Mostly Positive
20119,558030,2016,2 user reviews
20121,568150,2016,4 user reviews
20123,423890,2016,Mixed
20125,290020,2017,Very Positive
20126,529130,2016,Mostly Positive
20127,495570,2016,Mostly Positive
20130,420530,2016,Overwhelmingly Positive
20133,552780,2016,6 user reviews
20134,533150,2016,Mostly Positive
20135,376976,2016,5 user reviews
20137,538880,2016,Positive
20138,528120,2016,Mixed
20140,533180,2016,Mostly Negative
20141,486130,2016,5 user reviews
20142,540150,2016,6 user reviews
20143,329340,2016,8 user reviews
20144,552130,2016,Mixed
20148,559670,2016,7 user reviews
20149,480650,2016,Very Positive
20150,523500,2016,Mostly Positive
20151,523501,2016,Positive
20152,523503,2016,3 user reviews
20153,523502,2016,6 user reviews
20154,523504,2016,8 user reviews
20155,564840,2016,4 user reviews
20156,551821,2016,Mostly Positive
20157,551820,2016,Mostly Positive
20159,493700,2016,Mixed
20160,549740,2016,Positive
20161,462620,2016,Positive
20163,558410,2016,Positive
20166,482450,2016,Very Positive
20167,470300,2016,Mostly Positive
20168,496120,2012,Positive
20170,546080,2016,Very Positive
20172,523505,2016,2 user reviews
20173,523507,2016,4 user reviews
20174,523508,2016,Mixed
20175,523510,2016,9 user reviews
20176,523506,2016,3 user reviews
20177,523521,2016,6 user reviews
20178,523511,2016,Mixed
20179,448183,2016,5 user reviews
20180,536543,2016,Mixed
20181,536546,2016,1 user reviews
20182,544650,2016,Mixed
20184,494600,2016,Very Positive
20186,525011,2016,Mixed
20189,535700,2016,Mixed
20191,509678,2016,1 user reviews
20193,509677,2016,1 user reviews
20196,509675,2016,1 user reviews
20198,549660,2016,1 user reviews
20201,545370,2016,Mostly Negative
20205,564180,2016,Very Positive
20206,556110,2016,Negative
20207,528250,2016,Positive
20208,540330,2016,Mixed
20209,513560,2016,Mostly Positive
20210,564300,2016,Positive
20212,523900,2016,2 user reviews
20213,552160,2016,Very Positive
20214,355490,2016,Positive
20215,540840,2016,Very Positive
20216,563400,2016,Positive
20217,558440,2016,3 user reviews
20218,558020,2016,3 user reviews
20219,549113,2016,1 user reviews
20220,444360,2016,3 user reviews
20222,531130,2016,Very Positive
20223,507060,2016,6 user reviews
20224,543780,2016,Mixed
20225,446000,2016,Mostly Positive
20226,562220,2016,Overwhelmingly Positive
20227,370060,2016,Very Positive
20228,563430,2016,Very Positive
20230,535680,2016,2 user reviews
20231,376480,2016,3 user reviews
20232,411894,2016,Mostly Positive
20233,489520,2016,Very Positive
20234,551880,2016,Mostly Positive
20237,555710,2016,Mostly Positive
20239,513620,2016,Mixed
20240,545070,2016,3 user reviews
20246,514150,2003,Mixed
20247,542910,2016,6 user reviews
20248,559350,2016,7 user reviews
20249,449730,2016,Very Positive
20250,547010,2016,Mixed
20251,547030,2016,1 user reviews
20254,539980,2016,Positive
20255,563180,2016,Positive
20256,561340,2016,Positive
20257,564030,2016,Positive
20259,497080,2016,Positive
20264,564360,2016,Mixed
20265,540720,2016,Positive
20266,540721,2016,Positive
20273,551810,2016,Positive
20276,527420,2016,Positive
20278,423870,2016,Mostly Positive
20279,391600,2016,Mixed
20280,446850,2016,Positive
20281,557700,2016,9 user reviews
20282,530130,2016,Positive
20283,558301,2016,2 user reviews
20284,558302,2016,2 user reviews
20285,558300,2016,4 user reviews
20286,284240,2016,Very Positive
20287,549810,2016,Mixed
20288,521300,2015,1 user reviews
20290,267655,2016,Mostly Positive
20292,535980,2016,Positive
20293,548110,2011,6 user reviews
20294,563910,2016,3 user reviews
20297,556870,2016,Mixed
20298,543610,2016,3 user reviews
20299,533120,2016,Mostly Positive
20301,562690,2016,2 user reviews
20302,553780,2016,3 user reviews
20303,508161,2016,Positive
20304,557780,2016,Mostly Positive
20305,509450,2016,5 user reviews
20308,411520,2016,4 user reviews
20311,513370,2016,Mixed
20314,448184,2016,Mostly Negative
20315,527350,2016,Mixed
20316,307940,2016,Mostly Positive
20319,558290,2016,2 user reviews
20320,532800,2016,Mixed
20324,533810,2016,4 user reviews
20325,525012,2016,Mostly Positive
20326,525015,2016,5 user reviews
20327,525018,2016,1 user reviews
20328,525033,2016,1 user reviews
20329,525019,2016,Very Positive
20330,525035,2016,2 user reviews
20331,558390,2016,Mostly Negative
20333,525037,2016,7 user reviews
20335,507440,2016,4 user reviews
20336,559970,2016,1 user reviews
20338,560570,2016,3 user reviews
20340,469710,2016,Positive
20341,512790,2016,Very Positive
20342,558610,2016,Mixed
20343,548290,2016,Mixed
20344,556070,2016,Mixed
20346,558762,2016,6 user reviews
20348,559340,2016,Mixed
20349,558761,2016,5 user reviews
20350,558760,2016,5 user reviews
20352,528190,2016,3 user reviews
20353,486100,2016,1 user reviews
20354,437233,2016,Mixed
20355,552610,2016,Positive
20356,553610,2016,Mixed
20357,548420,2016,Very Positive
20358,547410,2016,Mixed
20359,550382,2016,2 user reviews
20360,434750,2016,Positive
20364,537130,2014,Mostly Positive
20366,525010,2016,Very Positive
20367,535840,2016,6 user reviews
20368,550240,2016,9 user reviews
20369,538430,2016,1 user reviews
20371,549630,2016,1 user reviews
20373,519990,2016,7 user reviews
20374,545743,2016,3 user reviews
20375,545742,2016,Positive
20376,545740,2016,6 user reviews
20377,545741,2016,5 user reviews
20380,457720,2016,Mostly Positive
20381,382050,2016,Very Positive
20383,553910,2016,1 user reviews
20384,547900,2016,Very Positive
20385,532670,2012,3 user reviews
20386,497510,2016,6 user reviews
20387,558130,2016,Mixed
20389,546890,2016,Mostly Positive
20391,544710,2016,Positive
20393,553290,2016,Mixed
20395,548050,2016,Positive
20396,562050,2016,Mixed
20397,364820,2016,Mixed
20400,558660,2016,Positive
20401,459140,2016,Positive
20402,553350,2016,1 user reviews
20403,557190,2016,Mixed
20404,557680,2016,Mixed
20405,302670,2016,Mixed
20408,517330,2017,Positive
20409,431200,2016,Positive
20411,549490,2016,2 user reviews
20412,561140,2016,3 user reviews
20413,460630,2016,Very Positive
20414,556240,2016,Very Positive
20422,558640,2016,2 user reviews
20424,542210,2016,Positive
20425,524850,2016,Very Positive
20427,558310,2016,1 user reviews
20430,418210,2016,Positive
20431,406280,2016,Mixed
20432,451060,2016,3 user reviews
20433,485360,2016,Positive
20434,550930,2016,3 user reviews
20435,511470,2016,Very Positive
20436,493340,2016,Very Positive
20437,556280,2016,Very Positive
20439,534360,2016,Mostly Positive
20440,502200,2016,5 user reviews
20442,543270,2016,Positive
20443,504210,2016,Overwhelmingly Positive
20444,448181,2016,Mostly Positive
20445,552720,2016,Mixed
20446,546520,2016,Mostly Positive
20448,446600,2016,Mostly Positive
20449,549111,2016,1 user reviews
20451,526780,2016,9 user reviews
20452,544260,2016,1 user reviews
20453,511390,2016,3 user reviews
20454,549510,2016,3 user reviews
20455,555760,2016,1 user reviews
20456,547050,2016,Positive
20458,551520,2016,8 user reviews
20459,556810,2016,1 user reviews
20461,551570,2016,4 user reviews
20462,557390,2016,5 user reviews
20463,438300,2016,Mixed
20464,398915,2016,Positive
20465,528770,2016,3 user reviews
20466,554640,2016,Mostly Positive
20467,546390,2016,Very Positive
20469,553820,2016,Positive
20470,538060,2016,Mixed
20471,522340,2016,Positive
20472,556300,2016,Mostly Negative
20473,544480,2016,Mostly Negative
20475,454250,2016,Very Positive
20477,429350,2016,Positive
20478,555660,2016,Mostly Negative
20479,555520,2016,2 user reviews
20480,549310,2016,7 user reviews
20482,549300,2016,3 user reviews
20483,556650,2016,9 user reviews
20484,544190,2016,Positive
20487,361040,2016,Very Positive
20488,557860,2016,Positive
20489,550840,2016,Very Positive
20490,399820,2016,Very Positive
20493,556890,2016,Positive
20494,558200,2016,3 user reviews
20495,464350,2016,Very Positive
20496,330950,2016,1 user reviews
20498,512460,2016,Positive
20500,282560,2016,Mostly Negative
20501,485420,2016,Mostly Negative
20502,496400,2016,Mixed
20503,466546,2016,Mixed
20504,548410,2016,2 user reviews
20505,530060,2016,Mixed
20507,297660,2016,Positive
20508,494100,2016,Positive
20513,557300,2016,1 user reviews
20516,558210,2016,1 user reviews
20517,395620,2016,Very Positive
20519,546790,2016,8 user reviews
20520,536544,2016,2 user reviews
20521,494520,2016,3 user reviews
20522,454540,2016,Mixed
20523,526980,2016,Mixed
20524,555610,2016,Positive
20527,254300,2016,Mostly Positive
20528,416040,2016,Mostly Negative
20529,556030,2016,3 user reviews
20530,556290,2016,1 user reviews
20531,552010,2016,2 user reviews
20532,552140,2016,Very Positive
20533,390330,2016,Mostly Positive
20534,549400,2016,Positive
20535,541190,2008,Mixed
20536,552850,2016,3 user reviews
20537,533860,2016,9 user reviews
20539,541380,2016,Mostly Negative
20542,546880,2016,Positive
20543,485790,2016,2 user reviews
20545,557470,2016,2 user reviews
20547,534840,2016,Very Positive
20548,550170,2016,Positive
20550,553830,2016,Mostly Positive
20551,466480,2016,6 user reviews
20552,548710,2016,2 user reviews
20553,546960,2016,1 user reviews
20554,555630,2016,Very Positive
20556,454070,2016,Mixed
20557,507030,2016,7 user reviews
20559,377980,2016,Mixed
20563,452230,2016,Mixed
20564,556100,2016,1 user reviews
20565,528670,2016,6 user reviews
20566,522090,2016,Mostly Negative
20567,403640,2016,Mostly Positive
20569,551500,2016,2 user reviews
20570,525630,2016,Mostly Positive
20571,500940,2016,7 user reviews
20573,545050,2016,Mixed
20576,463250,2016,Mixed
20577,549670,2016,Mostly Negative
20578,554530,2016,Mostly Positive
20579,520910,2016,Positive
20580,549840,2016,Positive
20581,550380,2016,2 user reviews
20582,536490,2016,Positive
20583,557280,2016,Positive
20584,518740,2016,1 user reviews
20585,555940,2016,8 user reviews
20587,516680,2016,5 user reviews
20588,526800,2016,Positive
20589,546340,2016,Mostly Negative
20592,552670,2016,2 user reviews
20593,448180,2016,8 user reviews
20594,507490,2016,Mostly Positive
20597,536780,2016,Positive
20599,553670,2016,Very Positive
20602,511960,2016,2 user reviews
20603,553130,2016,Mixed
20604,548330,2016,Positive
20605,415200,2016,Very Positive
20607,551380,2016,1 user reviews
20608,552120,2016,7 user reviews
20611,523880,2016,4 user reviews
20612,539400,2016,Positive
20613,537200,2016,2 user reviews
20614,491530,2016,Mixed
20616,553700,2016,Positive
20618,491495,2016,Mixed
20620,549290,2016,Very Positive
20623,448182,2016,6 user reviews
20624,553720,2016,1 user reviews
20625,545360,2016,Mostly Negative
20626,547560,2016,Positive
20627,547561,2016,4 user reviews
20628,547562,2016,2 user reviews
20629,390040,2016,Positive
20633,509654,2016,3 user reviews
20636,541130,2016,9 user reviews
20638,546330,2016,8 user reviews
20639,520620,2016,2 user reviews
20640,516400,2016,Positive
20641,543360,2016,Negative
20646,552100,2016,Very Positive
